# stat_desc_map.tsv - generated by poe_tools.py (build-stat-desc)
# generated: 2026-09-15T15:29:39Z
# Format: stat_id TAB template TAB arg_index TAB group_ids
# template placeholders: {0} {1} = stat values; wiki links stripped
# arg_index: which {N} this stat fills (0=first, 1=second, ...)
# group_ids: comma-separated group (multi-stat entries share a template)
%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100	Consuming Glory grants you {0}% increased Attack damage per Glory consumed for 6 seconds, up to 60%	0	%_attack_damage_per_glory_consumed_for_6_seconds_up_to_100
%_chance_for_crossbow_reload_to_be_instant	{0}% chance when you Reload a Crossbow to be immediate	0	%_chance_for_crossbow_reload_to_be_instant
%_chance_to_apply_hounded_by_wisps_on_hit	Chance to inflict 1 Faerie Fire on Hit@{0}	0	%_chance_to_apply_hounded_by_wisps_on_hit
%_chance_to_blind_on_critical_strike	{0}% chance to Blind Enemies on Critical Hit	0	%_chance_to_blind_on_critical_strike
%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth	Critical Hits have {0}% chance to Blind Enemies while you have Cat's Stealth	0	%_chance_to_blind_on_critical_strike_while_you_have_cats_stealth
%_chance_to_cause_bleeding_enemies_to_flee_on_hit	{0}% Chance to cause Bleeding Enemies to Flee on hit	0	%_chance_to_cause_bleeding_enemies_to_flee_on_hit
%_chance_to_create_smoke_cloud_on_mine_or_trap_creation	{0}% chance to create a Smoke Cloud when you lay a Mine or throw a Trap	0	%_chance_to_create_smoke_cloud_on_mine_or_trap_creation
%_chance_to_deal_150%_area_damage_+%_final	Hits have {0}% chance to deal 50% more Area Damage	0	%_chance_to_deal_150%_area_damage_+%_final
%_chance_to_duplicate_dropped_currency	Basic Currency Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_currency
%_chance_to_duplicate_dropped_divination_cards	Divination Cards dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_divination_cards
%_chance_to_duplicate_dropped_gems	Gems dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_gems
%_chance_to_duplicate_dropped_maps	Maps dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_maps
%_chance_to_duplicate_dropped_scarabs	Scarabs dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_scarabs
%_chance_to_duplicate_dropped_sentinels	{}% chance for found Sentinels to be Duplicated	0	%_chance_to_duplicate_dropped_sentinels
%_chance_to_duplicate_dropped_uniques	Unique Items dropped by slain Enemies have {0}% chance to be Duplicated	0	%_chance_to_duplicate_dropped_uniques
%_chance_to_gain_endurance_charge_each_second_while_channelling	{0}% chance to gain an Endurance Charge each second while Channelling	0	%_chance_to_gain_endurance_charge_each_second_while_channelling
%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_endurance_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Frenzy Charge when a Mine from Supported\nSkills is Detonated targeting an Enemy	0	%_chance_to_gain_frenzy_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Frenzy Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_frenzy_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life	{0}% chance to gain a Power Charge on Hit against Enemies that are on Full Life	0	%_chance_to_gain_power_charge_on_hit_against_enemies_on_full_life
%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy	{0}% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy	0	%_chance_to_gain_power_charge_on_mine_detonated_targeting_an_enemy
%_chance_to_gain_power_charge_on_placing_a_totem	{0}% chance to gain a Power Charge when you Summon a Totem	0	%_chance_to_gain_power_charge_on_placing_a_totem
%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain a Power Charge when your Trap is triggered by an Enemy	0	%_chance_to_gain_power_charge_on_trap_triggered_by_an_enemy
%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy	{0}% chance to gain an Endurance, Frenzy or Power Charge when any\nof your Traps are Triggered by an Enemy	0	%_chance_to_gain_random_charge_on_trap_triggered_by_an_enemy
%_maximum_life_as_focus	Enemies have Maximum Concentration equal to {0}% of their Maximum Life	0	%_maximum_life_as_focus
%_maximum_life_inflicted_as_aoe_fire_damage_when_hit	Deal {0}% of your maximum Life as Fire Damage to nearby Enemies when Hit	0	base_%_maximum_life_inflicted_as_aoe_fire_damage_when_hit
%_number_of_raging_spirits_allowed	{0}% increased Maximum number of Summoned Raging Spirits	0	%_number_of_raging_spirits_allowed
%_of_life_regeneration_applies_to_totems	{}% of your Life Regeneration applies to your Totems aswell	0	%_of_life_regeneration_applies_to_totems
%_of_physical_hit_damage_you_deal_causes_additional_blood_loss	{0}% of Physical damage dealt by your Hits causes Blood Loss	0	%_of_physical_hit_damage_you_deal_causes_additional_blood_loss
%_physical_damage_bypasses_energy_shield	Physical Damage taken bypasses Energy Shield	0	%_physical_damage_bypasses_energy_shield
local_display_socketed_gems_supported_by_x_cold_penetration	Socketed Gems are Supported by Level {0} Cold Penetration	0	local_display_socketed_gems_supported_by_x_cold_penetration
local_display_socketed_gems_supported_by_x_controlled_destruction	Socketed Gems are Supported by Level {0} Controlled Destruction	0	local_display_socketed_gems_supported_by_x_controlled_destruction
local_display_socketed_gems_supported_by_x_hypothermia	Socketed Gems are Supported by Level {0} Hypothermia	0	local_display_socketed_gems_supported_by_x_hypothermia
local_display_socketed_gems_supported_by_x_ice_bite	Socketed Gems are Supported by Level {0} Ice Bite	0	local_display_socketed_gems_supported_by_x_ice_bite
local_display_socketed_gems_supported_by_x_increased_critical_damage_level	Socketed Gems are Supported by Level {0} Increased Critical Damage	0	local_display_socketed_gems_supported_by_x_increased_critical_damage_level
local_display_socketed_gems_supported_by_x_increased_minion_damage_level	Socketed Gems are Supported by Level {0} Minion Damage	0	local_display_socketed_gems_supported_by_x_increased_minion_damage_level
local_display_socketed_gems_supported_by_x_increased_minion_life_level	Socketed Gems are Supported by Level {0} Minion Life	0	local_display_socketed_gems_supported_by_x_increased_minion_life_level
local_display_socketed_gems_supported_by_x_increased_minion_speed_level	Socketed Gems are Supported by Level {0} Minion Speed	0	local_display_socketed_gems_supported_by_x_increased_minion_speed_level
local_display_socketed_gems_supported_by_x_innervate_level	Socketed Gems are Supported by Level {0} Innervate	0	local_display_socketed_gems_supported_by_x_innervate_level
local_display_socketed_gems_supported_by_x_knockback_level	Socketed Gems are Supported by Level {0} Knockback	0	local_display_socketed_gems_supported_by_x_knockback_level
local_display_socketed_gems_supported_by_x_lesser_multiple_projectiles_level	Socketed Gems are Supported by Level {0} Lesser Multiple Projectiles	0	local_display_socketed_gems_supported_by_x_lesser_multiple_projectiles_level
local_display_socketed_gems_supported_by_x_mana_leech	Socketed Gems are Supported by Level {0} Mana Leech	0	local_display_socketed_gems_supported_by_x_mana_leech
local_display_socketed_gems_supported_by_x_reduced_mana_cost	Socketed Gems are Supported by Level {0} Inspiration	0	local_display_socketed_gems_supported_by_x_reduced_mana_cost
local_display_socketed_golem_attack_and_cast_speed_+%	Socketed Golem Skills have {0}% increased Attack and Cast Speed	0	local_display_socketed_golem_attack_and_cast_speed_+%
local_display_socketed_golem_buff_effect_+%	{0}% increased Effect of Buffs granted by Socketed Golem Skills	0	local_display_socketed_golem_buff_effect_+%
local_display_socketed_golem_chance_to_taunt_%	Socketed Golem Skills have {0}% chance to Taunt on Hit	0	local_display_socketed_golem_chance_to_taunt_%
local_display_socketed_golem_life_regeneration_rate_per_minute_%	Socketed Golem Skills have Minions Regenerate {0}% of maximum Life per second	0	local_display_socketed_golem_life_regeneration_rate_per_minute_%
local_display_socketed_golem_skill_grants_onslaught_when_summoned	Gain Onslaught for {0} seconds when you Cast Socketed Golem Skill	0	local_display_socketed_golem_skill_grants_onslaught_when_summoned
local_display_socketed_melee_gems_have_area_radius_+%	Socketed Melee Gems have {0}% increased Area of Effect	0	local_display_socketed_melee_gems_have_area_radius_+%
local_display_socketed_movement_skills_have_no_mana_cost	Socketed Movement Skills Cost no Mana	0	local_display_socketed_movement_skills_have_no_mana_cost
local_display_socketed_non_curse_aura_gems_effect_+%	Socketed Non-Curse Aura Gems have {0}% increased Aura Effect	0	local_display_socketed_non_curse_aura_gems_effect_+%
local_display_socketed_projectile_spells_duration_+%_final	Socketed Projectile Spells have {0}% more Skill Effect Duration	0	local_display_socketed_projectile_spells_duration_+%_final
local_display_socketed_skills_attack_speed_+%	Socketed Skills have {0}% increased Attack Speed	0	local_display_socketed_skills_attack_speed_+%
local_display_socketed_skills_cast_speed_+%	Socketed Skills have {0}% increased Cast Speed	0	local_display_socketed_skills_cast_speed_+%
local_display_socketed_skills_deal_double_damage	Socketed Skills deal Double Damage	0	local_display_socketed_skills_deal_double_damage
local_display_socketed_skills_fork	Projectiles from Socketed Gems Fork	0	local_display_socketed_skills_fork
local_display_socketed_skills_summon_your_maximum_number_of_totems_in_formation	Socketed Skills Summon your maximum number of Totems in formation	0	local_display_socketed_skills_summon_your_maximum_number_of_totems_in_formation
local_display_socketed_spell_damage_+%_final	Socketed Skills deal {0}% more Spell Damage	0	local_display_socketed_spell_damage_+%_final
local_display_socketed_spells_additional_critical_strike_chance	Socketed Spells have {0:+d}% to Critical Hit Chance	0	local_display_socketed_spells_additional_critical_strike_chance
local_display_socketed_spells_additional_projectiles	Socketed Projectile Spells fire an additional Projectile	0	local_display_socketed_spells_additional_projectiles
local_display_socketed_spells_critical_strike_multiplier_+	Socketed Spells have {0:+d}% to Critical Damage Bonus	0	local_display_socketed_spells_critical_strike_multiplier_+
local_display_socketed_spells_mana_cost_+%	Socketed Spells have {0}% increased Mana Cost	0	local_display_socketed_spells_mana_cost_+%
local_display_socketed_spells_projectiles_circle	Socketed Projectile Spells fire Projectiles in a circle	0	local_display_socketed_spells_projectiles_circle
local_display_socketed_trap_skills_create_smoke_cloud	Traps from Socketed Skills create a Smoke Cloud when triggered	0	local_display_socketed_trap_skills_create_smoke_cloud
local_display_socketed_travel_skills_damage_+%_final	Socketed Travel Skills deal {0}% more Damage	0	local_display_socketed_travel_skills_damage_+%_final
local_display_socketed_triggered_skills_deal_double_damage	Socketed Triggered Skills deal Double Damage	0	local_display_socketed_triggered_skills_deal_double_damage
local_display_socketed_vaal_skills_area_of_effect_+%	Socketed Vaal Skills have {0}% increased Area of Effect	0	local_display_socketed_vaal_skills_area_of_effect_+%
local_display_socketed_vaal_skills_aura_effect_+%	Socketed Vaal Skills have {0}% increased Aura Effect	0	local_display_socketed_vaal_skills_aura_effect_+%
local_display_socketed_vaal_skills_damage_+%_final	Socketed Vaal Skills deal {0}% more Damage	0	local_display_socketed_vaal_skills_damage_+%_final
local_display_socketed_vaal_skills_effect_duration_+%	Socketed Vaal Skills have {0}% increased Skill Effect Duration	0	local_display_socketed_vaal_skills_effect_duration_+%
local_display_socketed_vaal_skills_elusive_on_use	Socketed Vaal Skills grant Elusive when Used	0	local_display_socketed_vaal_skills_elusive_on_use
local_display_socketed_vaal_skills_extra_damage_rolls	Damage with Hits from Socketed Vaal Skills is Lucky	0	local_display_socketed_vaal_skills_extra_damage_rolls
local_display_socketed_vaal_skills_ignore_monster_phys_reduction	Hits from Socketed Vaal Skills ignore Enemy Monster Physical Damage Reduction	0	local_display_socketed_vaal_skills_ignore_monster_phys_reduction
local_display_socketed_vaal_skills_ignore_monster_resistances	Hits from Socketed Vaal Skills ignore Enemy Monster Resistances	0	local_display_socketed_vaal_skills_ignore_monster_resistances
local_display_socketed_vaal_skills_projectile_speed_+%	Socketed Vaal Skills have {0}% increased Projectile Speed	0	local_display_socketed_vaal_skills_projectile_speed_+%
local_display_socketed_vaal_skills_soul_gain_prevention_duration_+%	Socketed Vaal Skills have {0}% increased Soul Gain Prevention Duration	0	local_display_socketed_vaal_skills_soul_gain_prevention_duration_+%
local_display_socketed_vaal_skills_soul_requirement_+%_final	Socketed Vaal Skills require {0}% more Souls per Use	0	local_display_socketed_vaal_skills_soul_requirement_+%_final
local_display_socketed_vaal_skills_store_uses_+	Socketed Vaal Skills have 20% chance to regain consumed Souls when used	0	local_display_socketed_vaal_skills_store_uses_+
local_display_socketed_warcry_skills_cooldown_use_+	Socketed Warcry Skills have {0:+d} Cooldown Use	0	local_display_socketed_warcry_skills_cooldown_use_+
local_display_spend_energy_shield_for_costs_before_mana_for_socketed_skills	Spend Energy Shield before Mana for Costs of Socketed Skills	0	local_display_spend_energy_shield_for_costs_before_mana_for_socketed_skills
local_display_summon_harbinger_x_on_equip	Grants Summon Harbinger of the Arcane Skill	0	local_display_summon_harbinger_x_on_equip
local_display_summon_raging_spirit_on_kill_%	{0}% chance to Trigger Level 10 Summon Raging Spirit on Kill	0	local_display_summon_raging_spirit_on_kill_%
local_display_summon_wolf_on_kill_%	{0}% Chance to Trigger Level 18 Summon Spectral Wolf on Kill	0	local_display_summon_wolf_on_kill_%
local_display_supported_by_level_10_controlled_destruction	Socketed Gems are Supported by Level 10 Controlled Destruction	0	local_display_supported_by_level_10_controlled_destruction
local_display_supported_by_level_10_intensify	Socketed Gems are Supported by Level 10 Intensify	0	local_display_supported_by_level_10_intensify
local_display_supported_by_level_10_spell_echo	Socketed Gems are Supported by Level 10 Spell Echo	0	local_display_supported_by_level_10_spell_echo
local_display_supported_by_level_x_awakened_added_chaos_damage	Socketed Gems are Supported by Level {0} Awakened Added Chaos Damage	0	local_display_supported_by_level_x_awakened_added_chaos_damage
local_display_supported_by_level_x_awakened_added_cold_damage	Socketed Gems are Supported by Level {0} Awakened Added Cold Damage	0	local_display_supported_by_level_x_awakened_added_cold_damage
local_display_supported_by_level_x_awakened_added_fire_damage	Socketed Gems are Supported by Level {0} Awakened Added Fire Damage	0	local_display_supported_by_level_x_awakened_added_fire_damage
local_display_supported_by_level_x_awakened_added_lightning_damage	Socketed Gems are Supported by Level {0} Awakened Added Lightning Damage	0	local_display_supported_by_level_x_awakened_added_lightning_damage
local_display_supported_by_level_x_awakened_ancestral_call	Socketed Gems are Supported by Level {0} Awakened Ancestral Call	0	local_display_supported_by_level_x_awakened_ancestral_call
local_display_supported_by_level_x_awakened_arrow_nova	Socketed Gems are Supported by Level {0} Awakened Arrow Nova	0	local_display_supported_by_level_x_awakened_arrow_nova
local_display_supported_by_level_x_awakened_blasphemy	Socketed Gems are Supported by Level {0} Awakened Blasphemy	0	local_display_supported_by_level_x_awakened_blasphemy
local_display_supported_by_level_x_awakened_brutality	Socketed Gems are Supported by Level {0} Awakened Brutality	0	local_display_supported_by_level_x_awakened_brutality
local_display_supported_by_level_x_awakened_burning_damage	Socketed Gems are Supported by Level {0} Awakened Burning Damage	0	local_display_supported_by_level_x_awakened_burning_damage
local_display_supported_by_level_x_awakened_cast_on_crit	Socketed Gems are Supported by Level {0} Awakened Cast On Critical	0	local_display_supported_by_level_x_awakened_cast_on_crit
local_display_supported_by_level_x_awakened_cast_while_channelling	Socketed Gems are Supported by Level {0} Awakened Cast While Channelling	0	local_display_supported_by_level_x_awakened_cast_while_channelling
local_display_supported_by_level_x_awakened_chain	Socketed Gems are Supported by Level {0} Awakened Chain	0	local_display_supported_by_level_x_awakened_chain
local_display_supported_by_level_x_awakened_cold_penetration	Socketed Gems are Supported by Level {0} Awakened Cold Penetration	0	local_display_supported_by_level_x_awakened_cold_penetration
local_display_supported_by_level_x_awakened_controlled_destruction	Socketed Gems are Supported by Level {0} Awakened Controlled Destruction	0	local_display_supported_by_level_x_awakened_controlled_destruction
local_display_supported_by_level_x_awakened_curse_on_hit	Socketed Gems are Supported by Level {0} Awakened Hextouch	0	local_display_supported_by_level_x_awakened_curse_on_hit
local_display_supported_by_level_x_awakened_deadly_ailments	Socketed Gems are Supported by Level {0} Awakened Deadly Ailments	0	local_display_supported_by_level_x_awakened_deadly_ailments
local_display_supported_by_level_x_awakened_elemental_focus	Socketed Gems are Supported by Level {0} Awakened Elemental Focus	0	local_display_supported_by_level_x_awakened_elemental_focus
local_display_supported_by_level_x_awakened_empower	Socketed Gems are Supported by Level {0} Awakened Empower	0	local_display_supported_by_level_x_awakened_empower
local_display_supported_by_level_x_awakened_enhance	Socketed Gems are Supported by Level {0} Awakened Enhance	0	local_display_supported_by_level_x_awakened_enhance
local_display_supported_by_level_x_awakened_enlighten	Socketed Gems are Supported by Level {0} Awakened Enlighten	0	local_display_supported_by_level_x_awakened_enlighten
local_display_supported_by_level_x_awakened_fire_penetration	Socketed Gems are Supported by Level {0} Awakened Fire Penetration	0	local_display_supported_by_level_x_awakened_fire_penetration
local_display_supported_by_level_x_awakened_fork	Socketed Gems are Supported by Level {0} Awakened Fork	0	local_display_supported_by_level_x_awakened_fork
local_display_supported_by_level_x_awakened_generosity	Socketed Gems are Supported by Level {0} Awakened Generosity	0	local_display_supported_by_level_x_awakened_generosity
local_display_supported_by_level_x_awakened_greater_multiple_projectiles	Socketed Gems are Supported by Level {0} Awakened Greater Multiple Projectiles	0	local_display_supported_by_level_x_awakened_greater_multiple_projectiles
local_display_supported_by_level_x_awakened_increased_area_of_effect	Socketed Gems are Supported by Level {0} Awakened Increased Area Of Effect	0	local_display_supported_by_level_x_awakened_increased_area_of_effect
local_display_supported_by_level_x_awakened_lightning_penetration	Socketed Gems are Supported by Level {0} Awakened Lightning Penetration	0	local_display_supported_by_level_x_awakened_lightning_penetration
local_display_supported_by_level_x_awakened_melee_physical_damage	Socketed Gems are Supported by Level {0} Awakened Melee Physical Damage	0	local_display_supported_by_level_x_awakened_melee_physical_damage
local_display_supported_by_level_x_awakened_melee_splash	Socketed Gems are Supported by Level {0} Awakened Melee Splash	0	local_display_supported_by_level_x_awakened_melee_splash
local_display_supported_by_level_x_awakened_minion_damage	Socketed Gems are Supported by Level {0} Awakened Minion Damage	0	local_display_supported_by_level_x_awakened_minion_damage
local_display_supported_by_level_x_awakened_multistrike	Socketed Gems are Supported by Level {0} Awakened Multistrike	0	local_display_supported_by_level_x_awakened_multistrike
local_display_supported_by_level_x_awakened_spell_cascade	Socketed Gems are Supported by Level {0} Awakened Spell Cascade	0	local_display_supported_by_level_x_awakened_spell_cascade
local_display_supported_by_level_x_awakened_spell_echo	Socketed Gems are Supported by Level {0} Awakened Spell Echo	0	local_display_supported_by_level_x_awakened_spell_echo
local_display_supported_by_level_x_awakened_swift_affliction	Socketed Gems are Supported by Level {0} Awakened Swift Affliction	0	local_display_supported_by_level_x_awakened_swift_affliction
local_display_supported_by_level_x_awakened_unbound_ailments	Socketed Gems are Supported by Level {0} Awakened Unbound Ailments	0	local_display_supported_by_level_x_awakened_unbound_ailments
local_display_supported_by_level_x_awakened_unleash	Socketed Gems are Supported by Level {0} Awakened Unleash	0	local_display_supported_by_level_x_awakened_unleash
local_display_supported_by_level_x_awakened_vicious_projectiles	Socketed Gems are Supported by Level {0} Awakened Vicious Projectiles	0	local_display_supported_by_level_x_awakened_vicious_projectiles
local_display_supported_by_level_x_awakened_void_manipulation	Socketed Gems are Supported by Level {0} Awakened Void Manipulation	0	local_display_supported_by_level_x_awakened_void_manipulation
local_display_supported_by_level_x_awakened_weapon_elemental_damage	Socketed Gems are Supported by Level {0} Awakened Elemental Damage With Attacks	0	local_display_supported_by_level_x_awakened_weapon_elemental_damage
local_display_tailwind_if_socketed_vaal_skill_used_recently	You have Tailwind if you've used a Socketed Vaal Skill Recently	0	local_display_tailwind_if_socketed_vaal_skill_used_recently
local_display_trigger_commandment_of_inferno_on_crit_%	{0}% chance to Trigger Commandment of Inferno on Critical Hit	0	local_display_trigger_commandment_of_inferno_on_crit_%
local_display_trigger_corpse_walk_on_equip_level	Triggers Level {0} Corpse Walk when Equipped	0	local_display_trigger_corpse_walk_on_equip_level
local_display_trigger_death_walk_on_equip_level	Triggers Level {0} Death Walk when Equipped	0	local_display_trigger_death_walk_on_equip_level
local_display_trigger_level_18_summon_spectral_wolf_on_kill_10%_chance	Trigger Level 10 Summon Spectral Wolf on Kill	0	local_display_trigger_level_18_summon_spectral_wolf_on_kill_10%_chance
local_display_trigger_level_1_blood_rage_on_kill_chance_%	{0}% chance to Trigger Level 1 Blood Rage when you Kill an Enemy	0	local_display_trigger_level_1_blood_rage_on_kill_chance_%
local_display_trigger_level_20_animate_guardian_weapon_on_guardian_kill_%_chance	{0}% chance to Trigger Level 20 Animate Guardian's Weapon when Animated Guardian Kills an Enemy	0	local_display_trigger_level_20_animate_guardian_weapon_on_guardian_kill_%_chance
local_display_trigger_level_20_animate_guardian_weapon_on_weapon_kill_%_chance	{0}% chance to Trigger Level 18 Animate Guardian's Weapon when Animated Weapon Kills an Enemy	0	local_display_trigger_level_20_animate_guardian_weapon_on_weapon_kill_%_chance
local_display_trigger_level_20_shade_form_on_skill_use_%	{0}% chance to Trigger Level 20 Shade Form when you Use a Socketed Skill	0	local_display_trigger_level_20_shade_form_on_skill_use_%
local_display_trigger_level_20_shade_form_when_hit_%	Trigger Level 20 Shade Form when Hit	0	local_display_trigger_level_20_shade_form_when_hit_%
local_display_trigger_level_20_summon_spectral_wolf_on_crit_with_this_weapon_%_chance	{0}% chance to Trigger Level 25 Summon Spectral Wolf on Critical Hit with this Weapon	0	local_display_trigger_level_20_summon_spectral_wolf_on_crit_with_this_weapon_%_chance
local_display_trigger_level_20_tornado_when_you_gain_avians_flight_or_avians_might_%	Trigger Level 20 Twister when you gain Avian's Might or Avian's Flight	0	local_display_trigger_level_20_tornado_when_you_gain_avians_flight_or_avians_might_%
